Go Commando acoustic (12-2.30pm) Stereo Kings (3-6pm),Drop in the Ocean,@stereokingsofficial,2022-06-05T00:00:00+00:00,,
The Big Kahuna,Garden Bar,@gardenbareastbourne,2022-06-05T00:00:00+00:00,2023-05-12 16:00:00 +0100,2023-05-12 19:00:00 +0100
The Spooky Wagons,"The Red Lion, Willingdon",@the.spooky.wagons,2022-06-05T00:00:00+00:00,2023-05-12 16:00:00 +0100,
"Acoustic Showcase: Milton Hide, Danny Goring, M.A.N, Major Danby, Martin Riddington",The Pavilion,"@milton_hide, @djgoring, @majordanby, @martin_riddington_",2022-05-24T00:00:00+00:00,,
Big Al’s Trio,The Stage Door,@stagedoorpub,2022-05-26T00:00:00+00:00,,
Mel Hayes,The Belgian Cafe,"@melhayesmusic, @thebelgiancafeeastbourne",2022-05-27T00:00:00+00:00,,
Dead Calm,The Crown and Anchor,@crownanchoreastbourne,2022-05-27T00:00:00+00:00,,
The Mighty Groove Robbers,Jesters Sports and Music Bar,"@jesterseastbourne, @themightygroove",2022-05-27T00:00:00+00:00,,
Stormy T and Bluesman’s Lane,Printer’s Playhouse,"@printers_playhouse, @routetotheblues",2022-05-27T00:00:00+00:00,,
The Bon Jovi Experience,Royal Hippodrome,"@royalhippodrome, @bonjoviexperience",2022-05-27T00:00:00+00:00,,
"Carys Mai, Alex de Rico & Simon",The Belgian Cafe,"@carysmaimusic, @thebelgiancafeeastbourne",2022-05-28T00:00:00+00:00,,
The Waves,The British Queen,@the.waves.functionband,2022-05-28T00:00:00+00:00,,
Bedraggled,The Crown and Anchor,"@bedraggled_band, @crownanchoreastbourne",2022-05-28T00:00:00+00:00,,
Bustin A Groove,Eastbourne Working Men’s Club,@bustin_a_groove_band,2022-05-28T00:00:00+00:00,,
Grace & Danger,Jesters Sports and Music Bar,"@jesterseastbourne, @grace.and.danger",2022-05-28T00:00:00+00:00,,
Chalk Horse Music,Printer’s Playhouse,"@printers_playhouse, @chalkhorsemusic",2022-05-28T00:00:00+00:00,,
Rick Bonner,"The Red Lion, Stone Cross","@theredlionstonecross, @rickbonner1",2022-05-28T00:00:00+00:00,,
Electrik Light Orchestra,Royal Hippodrome,@royalhippodrome,2022-05-28T00:00:00+00:00,,
Stray Dogs,The Town House,@thetownhouseeastbourne,2022-05-28T00:00:00+00:00,,
Just Geoff (Yerrell) + Jason & Lisa  (Morning show - doors 10am),Under Ground Theatre,@undergroundtheatreeb,2022-05-28T00:00:00+00:00,,
